PostCode,SubDistrictName,SubDistrictNameEn,SubDistrictNameEnNormalized,SubDistrictNameEnNormalizeds,SubDistrictCode,DistrictCode,DistrictName,DistrictNameEn,DistrictNameEnNormalized,ProvinceName,ProvinceCode,ProvinceNameEn,ProvinceNameEnNormalized
10200,พระบรมมหาราชวัง,Phra Borom Maha Ratchawang,PHRABOROMMAHARATCHAWANG,NULL,100101,1001,พระนคร,Phra Nakhon,PHRANAKHON,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10200,วังบูรพาภิรมย์,Wang Burapha Phirom,WANGBURAPHAPHIROM,NULL,100102,1001,พระนคร,Phra Nakhon,PHRANAKHON,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10200,วัดราชบพิธ,Wat Ratchabophit,WATRATCHABOPHIT,NULL,100103,1001,พระนคร,Phra Nakhon,PHRANAKHON,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10200,สำราญราษฎร์,Samran Rat,SAMRANRAT,NULL,100104,1001,พระนคร,Phra Nakhon,PHRANAKHON,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10200,ศาลเจ้าพ่อเสือ,San Chao Pho Suea,SANCHAOPHOSUEA,NULL,100105,1001,พระนคร,Phra Nakhon,PHRANAKHON,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10200,เสาชิงช้า,Sao Chingcha,SAOCHINGCHA,NULL,100106,1001,พระนคร,Phra Nakhon,PHRANAKHON,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10200,บวรนิเวศ,Bowon Niwet,BOWONNIWET,NULL,100107,1001,พระนคร,Phra Nakhon,PHRANAKHON,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10200,ตลาดยอด,Talat Yot,TALATYOT,NULL,100108,1001,พระนคร,Phra Nakhon,PHRANAKHON,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10200,ชนะสงคราม,Chana Songkhram,CHANASONGKHRAM,NULL,100109,1001,พระนคร,Phra Nakhon,PHRANAKHON,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10200,บ้านพานถม,Ban Phan Thom,BANPHANTHOM,NULL,100110,1001,พระนคร,Phra Nakhon,PHRANAKHON,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10200,บางขุนพรหม,Bang Khun Phrom,BANGKHUNPHROM,NULL,100111,1001,พระนคร,Phra Nakhon,PHRANAKHON,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10200,วัดสามพระยา,Wat Sam Phraya,WATSAMPHRAYA,NULL,100112,1001,พระนคร,Phra Nakhon,PHRANAKHON,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10300,ดุสิต,Dusit,DUSIT,NULL,100201,1002,ดุสิต,Dusit,DUSIT,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10300,วชิรพยาบาล,Wachiraphayaban,WACHIRAPHAYABAN,NULL,100202,1002,ดุสิต,Dusit,DUSIT,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10300,สวนจิตรลดา,Suan Chit Lada,SUANCHITLADA,NULL,100203,1002,ดุสิต,Dusit,DUSIT,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10303,สวนจิตรลดา,Suan Chit Lada,SUANCHITLADA,NULL,100203,1002,ดุสิต,Dusit,DUSIT,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10300,สี่แยกมหานาค,Si Yaek Maha Nak,SIYAEKMAHANAK,NULL,100204,1002,ดุสิต,Dusit,DUSIT,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10300,ถนนนครไชยศรี,Thanon Nakhon Chai Si,THANONNAKHONCHAISI,NULL,100206,1002,ดุสิต,Dusit,DUSIT,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10530,กระทุ่มราย,Krathum Rai,KRATHUMRAI,NULL,100301,1003,หนองจอก,Nong Chok,NONGCHOK,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10530,หนองจอก,Nong Chok,NONGCHOK,NULL,100302,1003,หนองจอก,Nong Chok,NONGCHOK,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10530,คลองสิบ,Khlong Sip,KHLONGSIP,NULL,100303,1003,หนองจอก,Nong Chok,NONGCHOK,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10530,คลองสิบสอง,Khlong Sip Song,KHLONGSIPSONG,NULL,100304,1003,หนองจอก,Nong Chok,NONGCHOK,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10530,โคกแฝด,Khok Faet,KHOKFAET,NULL,100305,1003,หนองจอก,Nong Chok,NONGCHOK,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10530,คู้ฝั่งเหนือ,Khu Fang Nuea,KHUFANGNUEA,NULL,100306,1003,หนองจอก,Nong Chok,NONGCHOK,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10530,ลำผักชี,Lam Phak Chi,LAMPHAKCHI,NULL,100307,1003,หนองจอก,Nong Chok,NONGCHOK,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10530,ลำต้อยติ่ง,Lam Toiting,LAMTOITING,NULL,100308,1003,หนองจอก,Nong Chok,NONGCHOK,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10500,มหาพฤฒาราม,Maha Phruettharam,MAHAPHRUETTHARAM,NULL,100401,1004,บางรัก,Bang Rak,BANGRAK,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10500,สีลม,Si Lom,SILOM,NULL,100402,1004,บางรัก,Bang Rak,BANGRAK,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10500,สุริยวงศ์,Suriyawong,SURIYAWONG,"[""SURIYAWONGSE""]",100403,1004,บางรัก,Bang Rak,BANGRAK,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10500,บางรัก,Bang Rak,BANGRAK,NULL,100404,1004,บางรัก,Bang Rak,BANGRAK,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10500,สี่พระยา,Si Phraya,SIPHRAYA,NULL,100405,1004,บางรัก,Bang Rak,BANGRAK,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10220,อนุสาวรีย์,Anusawari,ANUSAWARI,NULL,100502,1005,บางเขน,Bang Khen,BANGKHEN,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10220,ท่าแร้ง,Tha Raeng,THARAENG,NULL,100508,1005,บางเขน,Bang Khen,BANGKHEN,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10230,ท่าแร้ง,Tha Raeng,THARAENG,NULL,100508,1005,บางเขน,Bang Khen,BANGKHEN,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10240,คลองจั่น,Khlong Chan,KHLONGCHAN,NULL,100601,1006,บางกะปิ,Bang Kapi,BANGKAPI,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10240,หัวหมาก,Hua Mak,HUAMAK,"[""HUAMARK""]",100608,1006,บางกะปิ,Bang Kapi,BANGKAPI,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10250,หัวหมาก,Hua Mak,HUAMAK,"[""HUAMARK""]",100608,1006,บางกะปิ,Bang Kapi,BANGKAPI,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10330,รองเมือง,Rong Mueang,RONGMUEANG,NULL,100701,1007,ปทุมวัน,Pathum Wan,PATHUMWAN,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10330,วังใหม่,Wang Mai,WANGMAI,NULL,100702,1007,ปทุมวัน,Pathum Wan,PATHUMWAN,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10500,วังใหม่,Wang Mai,WANGMAI,NULL,100702,1007,ปทุมวัน,Pathum Wan,PATHUMWAN,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10400,วังใหม่,Wang Mai,WANGMAI,NULL,100702,1007,ปทุมวัน,Pathum Wan,PATHUMWAN,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10120,วังใหม่,Wang Mai,WANGMAI,NULL,100702,1007,ปทุมวัน,Pathum Wan,PATHUMWAN,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10110,วังใหม่,Wang Mai,WANGMAI,NULL,100702,1007,ปทุมวัน,Pathum Wan,PATHUMWAN,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10330,ปทุมวัน,Pathum Wan,PATHUMWAN,NULL,100703,1007,ปทุมวัน,Pathum Wan,PATHUMWAN,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10330,ลุมพินี,Lumphini,LUMPHINI,"[""LUMPINI""]",100704,1007,ปทุมวัน,Pathum Wan,PATHUMWAN,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10100,ป้อมปราบ,Pom Prap,POMPRAP,NULL,100801,1008,ป้อมปราบศัตรูพ่าย,Pom Prap Sattru Phai,POMPRAPSATTRUPHAI,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10100,วัดเทพศิรินทร์,Wat Thep Sirin,WATTHEPSIRIN,NULL,100802,1008,ป้อมปราบศัตรูพ่าย,Pom Prap Sattru Phai,POMPRAPSATTRUPHAI,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10100,คลองมหานาค,Khlong Maha Nak,KHLONGMAHANAK,NULL,100803,1008,ป้อมปราบศัตรูพ่าย,Pom Prap Sattru Phai,POMPRAPSATTRUPHAI,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10100,บ้านบาตร,Ban Bat,BANBAT,NULL,100804,1008,ป้อมปราบศัตรูพ่าย,Pom Prap Sattru Phai,POMPRAPSATTRUPHAI,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10100,วัดโสมนัส,Wat Sommanat,WATSOMMANAT,NULL,100805,1008,ป้อมปราบศัตรูพ่าย,Pom Prap Sattru Phai,POMPRAPSATTRUPHAI,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10260,บางจาก,Bang Chak,BANGCHAK,NULL,100905,1009,พระโขนง,Phra Khanong,PHRAKHANONG,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10260,พระโขนงใต้,Phra Khanong Tai,PHRAKHANONGTAI,NULL,100910,1009,พระโขนง,Phra Khanong,PHRAKHANONG,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10510,มีนบุรี,Min Buri,MINBURI,NULL,101001,1010,มีนบุรี,Min Buri,MINBURI,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10510,แสนแสบ,Saen Saep,SAENSAEP,NULL,101002,1010,มีนบุรี,Min Buri,MINBURI,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10520,ลาดกระบัง,Lat Krabang,LATKRABANG,NULL,101101,1011,ลาดกระบัง,Lat Krabang,LATKRABANG,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10520,คลองสองต้นนุ่น,Khlong Song Ton Nun,KHLONGSONGTONNUN,NULL,101102,1011,ลาดกระบัง,Lat Krabang,LATKRABANG,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10520,คลองสามประเวศ,Khlong Sam Prawet,KHLONGSAMPRAWET,NULL,101103,1011,ลาดกระบัง,Lat Krabang,LATKRABANG,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10520,ลำปลาทิว,Lam Pla Thio,LAMPLATHIO,"[""LUMPLATIEW"",""LAMPLATIEW""]",101104,1011,ลาดกระบัง,Lat Krabang,LATKRABANG,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10520,ทับยาว,Thap Yao,THAPYAO,NULL,101105,1011,ลาดกระบัง,Lat Krabang,LATKRABANG,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10520,ขุมทอง,Khum Thong,KHUMTHONG,NULL,101106,1011,ลาดกระบัง,Lat Krabang,LATKRABANG,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10120,ช่องนนทรี,Chong Nonsi,CHONGNONSI,"[""CHONGNONSEE""]",101203,1012,ยานนาวา,Yan Nawa,YANNAWA,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10120,บางโพงพาง,Bang Phongphang,BANGPHONGPHANG,"[""BANGPONGPANG""]",101204,1012,ยานนาวา,Yan Nawa,YANNAWA,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10100,จักรวรรดิ,Chakkrawat,CHAKKRAWAT,NULL,101301,1013,สัมพันธวงศ์,Samphanthawong,SAMPHANTHAWONG,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10100,สัมพันธวงศ์,Samphanthawong,SAMPHANTHAWONG,NULL,101302,1013,สัมพันธวงศ์,Samphanthawong,SAMPHANTHAWONG,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10100,ตลาดน้อย,Talat Noi,TALATNOI,NULL,101303,1013,สัมพันธวงศ์,Samphanthawong,SAMPHANTHAWONG,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10400,สามเสนใน,Samsen Nai,SAMSENNAI,NULL,101401,1014,พญาไท,Phaya Thai,PHAYATHAI,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10400,พญาไท,Phaya Thai,PHAYATHAI,NULL,101406,1014,พญาไท,Phaya Thai,PHAYATHAI,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10600,วัดกัลยาณ์,Wat Kanlaya,WATKANLAYA,NULL,101501,1015,ธนบุรี,Thon Buri,THONBURI,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10600,หิรัญรูจี,Hiran Ruchi,HIRANRUCHI,NULL,101502,1015,ธนบุรี,Thon Buri,THONBURI,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10600,บางยี่เรือ,Bang Yi Ruea,BANGYIRUEA,NULL,101503,1015,ธนบุรี,Thon Buri,THONBURI,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10600,บุคคโล,Bukkhalo,BUKKHALO,NULL,101504,1015,ธนบุรี,Thon Buri,THONBURI,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10600,ตลาดพลู,Talat Phlu,TALATPHLU,NULL,101505,1015,ธนบุรี,Thon Buri,THONBURI,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10600,ดาวคะนอง,Dao Khanong,DAOKHANONG,NULL,101506,1015,ธนบุรี,Thon Buri,THONBURI,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10600,สำเหร่,Samre,SAMRE,NULL,101507,1015,ธนบุรี,Thon Buri,THONBURI,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10600,วัดอรุณ,Wat Arun,WATARUN,NULL,101601,1016,บางกอกใหญ่,Bangkok Yai,BANGKOKYAI,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10600,วัดท่าพระ,Wat Tha Phra,WATTHAPHRA,NULL,101602,1016,บางกอกใหญ่,Bangkok Yai,BANGKOKYAI,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10310,ห้วยขวาง,Huai Khwang,HUAIKHWANG,"[""HUAYKWANG""]",101701,1017,ห้วยขวาง,Huai Khwang,HUAIKHWANG,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10320,ห้วยขวาง,Huai Khwang,HUAIKHWANG,"[""HUAYKWANG""]",101701,1017,ห้วยขวาง,Huai Khwang,HUAIKHWANG,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10320,บางกะปิ,Bang Kapi,BANGKAPI,NULL,101702,1017,ห้วยขวาง,Huai Khwang,HUAIKHWANG,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10310,บางกะปิ,Bang Kapi,BANGKAPI,NULL,101702,1017,ห้วยขวาง,Huai Khwang,HUAIKHWANG,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10310,สามเสนนอก,Samsen Nok,SAMSENNOK,NULL,101704,1017,ห้วยขวาง,Huai Khwang,HUAIKHWANG,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10320,สามเสนนอก,Samsen Nok,SAMSENNOK,NULL,101704,1017,ห้วยขวาง,Huai Khwang,HUAIKHWANG,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10600,สมเด็จเจ้าพระยา,Somdet Chao Phraya,SOMDETCHAOPHRAYA,NULL,101801,1018,คลองสาน,Khlong San,KHLONGSAN,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10600,คลองสาน,Khlong San,KHLONGSAN,NULL,101802,1018,คลองสาน,Khlong San,KHLONGSAN,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10600,บางลำภูล่าง,Bang Lamphu Lang,BANGLAMPHULANG,NULL,101803,1018,คลองสาน,Khlong San,KHLONGSAN,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10600,คลองต้นไทร,Khlong Ton Sai,KHLONGTONSAI,NULL,101804,1018,คลองสาน,Khlong San,KHLONGSAN,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10170,คลองชักพระ,Khlong Chak Phra,KHLONGCHAKPHRA,NULL,101901,1019,ตลิ่งชัน,Taling Chan,TALINGCHAN,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10170,ตลิ่งชัน,Taling Chan,TALINGCHAN,NULL,101902,1019,ตลิ่งชัน,Taling Chan,TALINGCHAN,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10170,ฉิมพลี,Chimphli,CHIMPHLI,NULL,101903,1019,ตลิ่งชัน,Taling Chan,TALINGCHAN,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10170,บางพรม,Bang Phrom,BANGPHROM,NULL,101904,1019,ตลิ่งชัน,Taling Chan,TALINGCHAN,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10170,บางระมาด,Bang Ramat,BANGRAMAT,NULL,101905,1019,ตลิ่งชัน,Taling Chan,TALINGCHAN,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10170,บางเชือกหนัง,Bang Chueak Nang,BANGCHUEAKNANG,NULL,101907,1019,ตลิ่งชัน,Taling Chan,TALINGCHAN,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10700,ศิริราช,Siri Rat,SIRIRAT,NULL,102004,1020,บางกอกน้อย,Bangkok Noi,BANGKOKNOI,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10700,บ้านช่างหล่อ,Ban Chang Lo,BANCHANGLO,NULL,102005,1020,บางกอกน้อย,Bangkok Noi,BANGKOKNOI,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10700,บางขุนนนท์,Bang Khun Non,BANGKHUNNON,NULL,102006,1020,บางกอกน้อย,Bangkok Noi,BANGKOKNOI,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10700,บางขุนศรี,Bang Khun Si,BANGKHUNSI,NULL,102007,1020,บางกอกน้อย,Bangkok Noi,BANGKOKNOI,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10700,อรุณอมรินทร์,Arun Ammarin,ARUNAMMARIN,NULL,102009,1020,บางกอกน้อย,Bangkok Noi,BANGKOKNOI,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10150,ท่าข้าม,Tha Kham,THAKHAM,NULL,102105,1021,บางขุนเทียน,Bang Khun Thian,BANGKHUNTHIAN,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10150,แสมดำ,Samae Dam,SAMAEDAM,NULL,102107,1021,บางขุนเทียน,Bang Khun Thian,BANGKHUNTHIAN,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10160,บางหว้า,Bang Wa,BANGWA,NULL,102201,1022,ภาษีเจริญ,Phasi Charoen,PHASICHAROEN,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10160,บางด้วน,Bang Duan,BANGDUAN,NULL,102202,1022,ภาษีเจริญ,Phasi Charoen,PHASICHAROEN,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10160,บางจาก,Bang Chak,BANGCHAK,NULL,102206,1022,ภาษีเจริญ,Phasi Charoen,PHASICHAROEN,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10160,บางแวก,Bang Waek,BANGWAEK,NULL,102207,1022,ภาษีเจริญ,Phasi Charoen,PHASICHAROEN,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10160,คลองขวาง,Khlong Khwang,KHLONGKHWANG,NULL,102208,1022,ภาษีเจริญ,Phasi Charoen,PHASICHAROEN,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10160,ปากคลองภาษีเจริญ,Pak Khlong Phasi Charoen,PAKKHLONGPHASICHAROEN,NULL,102209,1022,ภาษีเจริญ,Phasi Charoen,PHASICHAROEN,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10160,คูหาสวรรค์,Khuha Sawan,KHUHASAWAN,NULL,102210,1022,ภาษีเจริญ,Phasi Charoen,PHASICHAROEN,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10160,หนองแขม,Nong Khaem,NONGKHAEM,NULL,102302,1023,หนองแขม,Nong Khaem,NONGKHAEM,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10160,หนองค้างพลู,Nong Khang Phlu,NONGKHANGPHLU,NULL,102303,1023,หนองแขม,Nong Khaem,NONGKHAEM,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10140,ราษฎร์บูรณะ,Rat Burana,RATBURANA,NULL,102401,1024,ราษฎร์บูรณะ,Rat Burana,RATBURANA,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10140,บางปะกอก,Bang Pakok,BANGPAKOK,NULL,102402,1024,ราษฎร์บูรณะ,Rat Burana,RATBURANA,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10700,บางพลัด,Bang Phlat,BANGPHLAT,NULL,102501,1025,บางพลัด,Bang Phlat,BANGPHLAT,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10700,บางอ้อ,Bang O,BANGO,NULL,102502,1025,บางพลัด,Bang Phlat,BANGPHLAT,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10700,บางบำหรุ,Bang Bamru,BANGBAMRU,NULL,102503,1025,บางพลัด,Bang Phlat,BANGPHLAT,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10700,บางยี่ขัน,Bang Yi Khan,BANGYIKHAN,NULL,102504,1025,บางพลัด,Bang Phlat,BANGPHLAT,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10400,ดินแดง,Din Daeng,DINDAENG,NULL,102601,1026,ดินแดง,Din Daeng,DINDAENG,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10400,รัชดาภิเษก,Ratchadaphisek,RATCHADAPHISEK,NULL,102602,1026,ดินแดง,Din Daeng,DINDAENG,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10240,คลองกุ่ม,Khlong Kum,KHLONGKUM,NULL,102701,1027,บึงกุ่ม,Bueng Kum,BUENGKUM,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10230,คลองกุ่ม,Khlong Kum,KHLONGKUM,NULL,102701,1027,บึงกุ่ม,Bueng Kum,BUENGKUM,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10240,นวมินทร์,Nawamin,NAWAMIN,NULL,102704,1027,บึงกุ่ม,Bueng Kum,BUENGKUM,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10230,นวลจันทร์,Nuan Chan,NUANCHAN,NULL,102705,1027,บึงกุ่ม,Bueng Kum,BUENGKUM,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10120,ทุ่งวัดดอน,Thung Wat Don,THUNGWATDON,"[""TUNGWATDON""]",102801,1028,สาทร,Sathon,SATHON,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10120,ยานนาวา,Yan Nawa,YANNAWA,NULL,102802,1028,สาทร,Sathon,SATHON,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10120,ทุ่งมหาเมฆ,Thung Maha Mek,THUNGMAHAMEK,"[""TUNGMAHAMEK""]",102803,1028,สาทร,Sathon,SATHON,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10800,บางซื่อ,Bang Sue,BANGSUE,NULL,102901,1029,บางซื่อ,Bang Sue,BANGSUE,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10800,วงศ์สว่าง,Wong Sawang,WONGSAWANG,NULL,102902,1029,บางซื่อ,Bang Sue,BANGSUE,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10900,ลาดยาว,Lat Yao,LATYAO,NULL,103001,1030,จตุจักร,Chatuchak,CHATUCHAK,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10900,เสนานิคม,Sena Nikhom,SENANIKHOM,NULL,103002,1030,จตุจักร,Chatuchak,CHATUCHAK,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10900,จันทรเกษม,Chan Kasem,CHANKASEM,NULL,103003,1030,จตุจักร,Chatuchak,CHATUCHAK,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10900,จอมพล,Chom Phon,CHOMPHON,"[""CHOMPON""]",103004,1030,จตุจักร,Chatuchak,CHATUCHAK,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10900,จตุจักร,Chatuchak,CHATUCHAK,NULL,103005,1030,จตุจักร,Chatuchak,CHATUCHAK,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10120,บางคอแหลม,Bang Kho Laem,BANGKHOLAEM,NULL,103101,1031,บางคอแหลม,Bang Kho Laem,BANGKHOLAEM,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10120,วัดพระยาไกร,Wat Phraya Krai,WATPHRAYAKRAI,NULL,103102,1031,บางคอแหลม,Bang Kho Laem,BANGKHOLAEM,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10120,บางโคล่,Bang Khlo,BANGKHLO,NULL,103103,1031,บางคอแหลม,Bang Kho Laem,BANGKHOLAEM,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10250,ประเวศ,Prawet,PRAWET,NULL,103201,1032,ประเวศ,Prawet,PRAWET,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10250,หนองบอน,Nong Bon,NONGBON,NULL,103202,1032,ประเวศ,Prawet,PRAWET,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10250,ดอกไม้,Dok Mai,DOKMAI,NULL,103203,1032,ประเวศ,Prawet,PRAWET,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10110,คลองเตย,Khlong Toei,KHLONGTOEI,NULL,103301,1033,คลองเตย,Khlong Toei,KHLONGTOEI,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10110,คลองตัน,Khlong Tan,KHLONGTAN,"[""KLONGTON"",""KHLONGTON""]",103302,1033,คลองเตย,Khlong Toei,KHLONGTOEI,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10110,พระโขนง,Phra Khanong,PHRAKHANONG,NULL,103303,1033,คลองเตย,Khlong Toei,KHLONGTOEI,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10260,พระโขนง,Phra Khanong,PHRAKHANONG,NULL,103303,1033,คลองเตย,Khlong Toei,KHLONGTOEI,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10250,สวนหลวง,Suan Luang,SUANLUANG,NULL,103401,1034,สวนหลวง,Suan Luang,SUANLUANG,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10250,อ่อนนุช,On Nut,ONNUT,NULL,103402,1034,สวนหลวง,Suan Luang,SUANLUANG,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10250,พัฒนาการ,Phatthanakan,PHATTHANAKAN,"[""PATTANAKARN"",""PHATTHANAKARN"",""PATTANAKAN""]",103403,1034,สวนหลวง,Suan Luang,SUANLUANG,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10150,บางขุนเทียน,Bang Khun Thian,BANGKHUNTHIAN,NULL,103501,1035,จอมทอง,Chom Thong,CHOMTHONG,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10150,บางค้อ,Bang Kho,BANGKHO,NULL,103502,1035,จอมทอง,Chom Thong,CHOMTHONG,กรุงเทพมหานคร,10,Bangkok,BANGKOK
10150,บางมด,Bang Mot,BANGMOT,NULL,103503,1035,จอมทอง,Chom Thong,CHOMTHONG,กรุงเทพมหานคร,10,Bangkok,BANGKOK
